Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Cover_Type,Wilderness_Area,Soil_Type
3132,84,7,301,16,2105,231,227,129,2634,Lodgepole Pine,Rawah,_34
3085,99,9,170,32,3528,235,228,125,607,Lodgepole Pine,Comanche Peak,_31
3155,118,5,212,23,6688,228,236,142,2155,Lodgepole Pine,Comanche Peak,_31
2965,127,17,170,43,3606,246,227,103,2848,Lodgepole Pine,Comanche Peak,_31
2924,248,4,272,45,1932,211,243,170,1239,Lodgepole Pine,Rawah,_34
2707,35,6,564,-8,1158,219,227,144,1557,Lodgepole Pine,Comanche Peak,_14
3000,22,3,794,114,1370,218,233,153,2068,Lodgepole Pine,Rawah,_34
2503,125,10,120,22,990,236,233,127,4601,Lodgepole Pine,Comanche Peak,_20
2513,59,11,95,6,150,228,218,121,1126,Lodgepole Pine,Comanche Peak,_22
2827,347,12,0,0,3664,197,221,161,6102,Lodgepole Pine,Comanche Peak,_22
2927,50,11,582,77,1082,225,216,124,1455,Lodgepole Pine,Rawah,_34
3193,242,4,335,17,4810,213,242,167,2338,Lodgepole Pine,Comanche Peak,_31
2637,33,10,30,4,824,218,219,136,1566,Lodgepole Pine,Comanche Peak,_22
2696,88,8,162,14,1722,233,227,126,5731,Lodgepole Pine,Comanche Peak,_14
2980,269,14,95,17,1655,183,244,200,1500,Lodgepole Pine,Comanche Peak,_31
3001,311,14,524,16,1387,181,229,188,1485,Lodgepole Pine,Rawah,_33
2886,227,26,108,40,1956,174,253,206,1158,Lodgepole Pine,Rawah,_15
3065,160,16,930,48,1132,235,242,133,659,Lodgepole Pine,Rawah,_34
3060,270,3,421,69,5823,212,240,166,4738,Lodgepole Pine,Comanche Peak,_14
2782,117,13,360,21,1528,242,227,112,1106,Lodgepole Pine,Rawah,_13
2834,287,24,570,289,1182,146,230,221,1624,Lodgepole Pine,Rawah,_30
2961,45,13,771,166,2823,223,211,120,1495,Lodgepole Pine,Rawah,_34
2821,32,9,685,91,3031,218,221,138,1584,Lodgepole Pine,Rawah,_34
3195,270,2,300,25,5920,214,239,163,2001,Lodgepole Pine,Comanche Peak,_25
3037,94,9,285,39,1165,235,226,122,2856,Lodgepole Pine,Comanche Peak,_31
2721,99,9,247,-6,1455,235,228,123,4002,Lodgepole Pine,Comanche Peak,_31
2756,84,5,42,0,1784,227,231,139,1722,Lodgepole Pine,Comanche Peak,_14
2885,63,32,216,75,1200,229,158,38,837,Lodgepole Pine,Rawah,_35
2675,67,18,67,5,1224,235,201,91,1914,Lodgepole Pine,Comanche Peak,_25
2812,354,13,342,135,2340,197,216,156,2295,Lodgepole Pine,Comanche Peak,_31
3199,132,21,454,-131,339,248,224,94,3350,Lodgepole Pine,Cache la Poudre,_27
2897,20,8,30,2,1511,215,224,145,1959,Lodgepole Pine,Comanche Peak,_31
2813,80,30,339,152,1691,243,173,38,1517,Lodgepole Pine,Rawah,_15
2524,57,11,365,11,1107,228,217,121,4085,Lodgepole Pine,Comanche Peak,_20
2620,17,10,60,0,914,212,219,144,1653,Lodgepole Pine,Rawah,_35
3214,232,12,703,147,6198,201,251,186,1616,Lodgepole Pine,Comanche Peak,_31
3265,143,12,342,-56,552,238,237,127,4067,Lodgepole Pine,Cache la Poudre,_27
2871,148,11,120,-1,2341,234,239,135,2422,Lodgepole Pine,Rawah,_28
3086,181,11,85,10,1006,224,247,155,1624,Lodgepole Pine,Comanche Peak,_31
3145,264,13,85,13,2535,186,246,198,497,Lodgepole Pine,Rawah,_33
2896,34,10,162,21,1802,219,218,134,2250,Lodgepole Pine,Comanche Peak,_31
2916,342,19,190,66,5998,178,208,167,4643,Lodgepole Pine,Comanche Peak,_26
2660,76,12,228,16,3427,234,218,114,2356,Lodgepole Pine,Rawah,_13
3008,355,9,601,32,5477,206,224,157,1595,Lodgepole Pine,Comanche Peak,_31
2909,7,10,301,32,577,208,220,149,1727,Lodgepole Pine,Comanche Peak,_31
2909,80,9,283,39,4186,233,223,122,6279,Lodgepole Pine,Comanche Peak,_14
2736,83,11,283,20,1653,236,220,114,2382,Lodgepole Pine,Comanche Peak,_14
3024,348,19,558,190,576,181,205,160,1396,Lodgepole Pine,Comanche Peak,_32
2890,109,11,192,44,1477,239,228,119,1548,Lodgepole Pine,Comanche Peak,_31
3003,57,8,247,-6,4063,226,223,132,1022,Lodgepole Pine,Comanche Peak,_31
2905,276,12,180,21,1543,187,243,195,1477,Lodgepole Pine,Rawah,_34
2585,41,16,350,-12,2698,220,203,113,2753,Lodgepole Pine,Rawah,_13
3180,202,16,690,96,342,211,252,172,2429,Lodgepole Pine,Rawah,_25
3031,41,13,351,13,3161,221,211,123,5696,Lodgepole Pine,Comanche Peak,_31
2937,43,8,0,0,3854,222,222,135,1201,Lodgepole Pine,Comanche Peak,_25
2883,96,26,212,78,2683,251,193,54,1207,Lodgepole Pine,Rawah,_12
2838,357,14,492,62,3271,198,214,154,1348,Lodgepole Pine,Rawah,_34
3057,108,2,553,-13,1504,223,236,149,1256,Lodgepole Pine,Comanche Peak,_31
2944,51,29,362,134,1050,219,163,59,842,Lodgepole Pine,Rawah,_35
2716,80,12,443,-31,1383,236,219,113,1350,Lodgepole Pine,Comanche Peak,_25
2968,164,17,30,3,3458,233,243,134,6108,Lodgepole Pine,Comanche Peak,_31
2515,215,13,182,55,932,207,252,179,706,Lodgepole Pine,Neota,_8
3260,22,11,888,83,1706,213,217,139,2611,Lodgepole Pine,Cache la Poudre,_25
3117,93,12,60,8,1142,239,222,111,2190,Lodgepole Pine,Comanche Peak,_32
2767,340,20,124,28,3637,174,207,170,1231,Lodgepole Pine,Comanche Peak,_31
2840,105,21,108,43,2431,250,208,76,1698,Lodgepole Pine,Rawah,_15
3105,93,12,430,46,785,239,221,110,1248,Lodgepole Pine,Rawah,_34
2867,133,16,85,21,1405,244,230,110,1556,Lodgepole Pine,Comanche Peak,_31
3214,214,3,190,18,6077,216,243,163,1531,Lodgepole Pine,Comanche Peak,_24
2705,29,28,365,82,800,197,166,90,2240,Lodgepole Pine,Rawah,_35
2997,74,14,480,102,1760,236,213,106,3166,Lodgepole Pine,Rawah,_35
3031,97,9,648,181,5779,236,227,122,5117,Lodgepole Pine,Comanche Peak,_14
2705,84,4,390,105,1207,226,232,141,2527,Lodgepole Pine,Comanche Peak,_14
2730,287,24,120,55,1989,146,230,221,192,Lodgepole Pine,Rawah,_35
2909,81,16,90,23,5881,240,210,96,4716,Lodgepole Pine,Comanche Peak,_32
2924,322,22,300,39,4489,160,213,190,351,Lodgepole Pine,Comanche Peak,_31
3016,0,11,300,120,2012,204,220,153,2808,Lodgepole Pine,Rawah,_34
2508,87,10,335,1,1080,235,224,119,4106,Lodgepole Pine,Comanche Peak,_20
2936,2,20,543,67,2244,187,197,143,1702,Lodgepole Pine,Rawah,_26
3055,50,11,404,66,1477,225,216,124,2343,Lodgepole Pine,Comanche Peak,_31
2995,110,8,543,69,5372,234,231,129,6407,Lodgepole Pine,Comanche Peak,_14
2929,81,14,218,89,5695,238,214,104,4388,Lodgepole Pine,Comanche Peak,_32
3023,228,12,365,110,5331,203,251,184,1410,Lodgepole Pine,Comanche Peak,_31
2590,45,14,497,71,531,223,210,118,2635,Lodgepole Pine,Comanche Peak,_31
3278,279,5,592,107,638,207,240,172,649,Lodgepole Pine,Cache la Poudre,_26
3024,4,7,30,1,120,211,227,153,1158,Lodgepole Pine,Rawah,_33
3013,0,6,270,28,1958,212,229,155,1348,Lodgepole Pine,Rawah,_34
3255,155,9,510,52,1471,231,241,142,1510,Lodgepole Pine,Rawah,_15
2852,1,12,67,6,2710,203,218,152,2497,Lodgepole Pine,Comanche Peak,_31
3124,50,15,120,17,1771,226,207,112,1826,Lodgepole Pine,Rawah,_25
2978,65,11,277,13,4747,230,218,120,5431,Lodgepole Pine,Comanche Peak,_14
2700,45,14,323,14,1129,223,209,117,2017,Lodgepole Pine,Comanche Peak,_31
3226,76,15,467,148,424,237,212,102,2707,Lodgepole Pine,Cache la Poudre,_34
3023,143,5,350,2,1418,227,239,145,1370,Lodgepole Pine,Rawah,_34
2773,67,10,242,97,2363,231,219,120,2567,Lodgepole Pine,Comanche Peak,_14
2980,245,13,309,91,2256,194,250,193,1259,Lodgepole Pine,Rawah,_33
3219,163,17,426,128,3863,234,243,134,767,Lodgepole Pine,Rawah,_36
2742,73,8,335,25,1366,230,225,128,2321,Lodgepole Pine,Comanche Peak,_31
3067,286,14,484,50,1506,179,239,199,932,Lodgepole Pine,Rawah,_25
3370,306,19,1048,255,3977,163,225,201,2466,Lodgepole Pine,Rawah,_33
2935,153,29,134,51,1648,240,226,94,1931,Lodgepole Pine,Rawah,_15
3099,251,9,90,15,5488,200,247,185,2890,Lodgepole Pine,Comanche Peak,_24
2997,203,20,258,59,3148,206,253,175,1138,Lodgepole Pine,Rawah,_34
2921,319,22,300,93,4910,157,213,193,421,Lodgepole Pine,Comanche Peak,_31
2985,88,7,30,-1,1106,231,229,131,552,Lodgepole Pine,Rawah,_25
2764,47,10,150,28,2971,224,218,128,5028,Lodgepole Pine,Comanche Peak,_31
3295,101,13,270,21,1033,242,222,108,3356,Lodgepole Pine,Cache la Poudre,_34
3010,286,18,90,30,382,166,236,209,1705,Lodgepole Pine,Rawah,_26
2724,335,11,481,11,1036,195,225,169,1024,Lodgepole Pine,Comanche Peak,_14
2893,138,7,492,56,2526,232,238,138,2452,Lodgepole Pine,Comanche Peak,_31
3001,314,16,446,167,5367,176,226,189,5113,Lodgepole Pine,Comanche Peak,_26
3080,195,11,216,64,805,218,249,164,642,Lodgepole Pine,Rawah,_26
2739,37,7,30,0,1158,220,224,140,767,Lodgepole Pine,Rawah,_13
3058,13,4,60,1,3539,215,231,152,1634,Lodgepole Pine,Comanche Peak,_25
2597,143,21,242,110,713,245,230,102,967,Lodgepole Pine,Neota,_6
2626,123,8,234,25,558,234,234,131,1381,Lodgepole Pine,Comanche Peak,_14
2926,355,13,658,131,2992,198,217,156,1442,Lodgepole Pine,Rawah,_34
3141,335,19,379,84,3726,173,211,175,1920,Lodgepole Pine,Rawah,_0
2965,315,2,330,68,4019,214,237,161,5331,Lodgepole Pine,Comanche Peak,_14
2552,34,14,0,0,649,217,209,124,2055,Lodgepole Pine,Comanche Peak,_22
3008,16,19,685,29,2468,200,196,128,2227,Lodgepole Pine,Rawah,_26
2820,210,13,90,17,2163,209,252,176,1922,Lodgepole Pine,Rawah,_15
3171,292,8,553,72,911,199,239,180,1022,Lodgepole Pine,Rawah,_25
3132,110,23,201,58,1761,252,207,70,2605,Lodgepole Pine,Comanche Peak,_31
2777,218,27,300,82,1396,180,253,196,1354,Lodgepole Pine,Rawah,_35
3060,127,21,134,35,3241,249,222,91,2266,Lodgepole Pine,Rawah,_35
2819,9,23,362,55,895,188,188,130,771,Lodgepole Pine,Rawah,_33
2644,9,23,30,13,2676,188,188,130,6631,Lodgepole Pine,Comanche Peak,_18
3232,135,5,240,29,4792,228,238,144,595,Lodgepole Pine,Comanche Peak,_31
2771,10,26,513,244,1034,182,178,123,854,Lodgepole Pine,Rawah,_35
2748,259,14,268,99,1195,187,247,199,924,Lodgepole Pine,Rawah,_34
3110,75,8,330,93,1392,230,225,127,1123,Lodgepole Pine,Rawah,_34
2889,102,7,371,73,3570,232,231,132,3095,Lodgepole Pine,Comanche Peak,_14
2960,345,5,192,-12,1138,209,231,160,793,Lodgepole Pine,Rawah,_34
2942,6,7,30,2,1290,211,226,152,480,Lodgepole Pine,Rawah,_25
3029,29,5,532,-10,3060,218,229,147,1170,Lodgepole Pine,Rawah,_34
3171,189,10,510,62,362,221,248,160,3013,Lodgepole Pine,Rawah,_33
2785,99,7,234,11,2814,233,230,130,2192,Lodgepole Pine,Comanche Peak,_14
2988,82,11,365,50,2322,235,220,115,2576,Lodgepole Pine,Rawah,_33
2967,59,11,268,30,4112,228,217,120,2100,Lodgepole Pine,Comanche Peak,_14
2830,67,25,95,27,3307,235,181,62,5047,Lodgepole Pine,Comanche Peak,_31
2805,30,27,127,23,1015,201,171,93,2138,Lodgepole Pine,Rawah,_26
2675,135,8,90,-5,1888,233,237,135,466,Lodgepole Pine,Rawah,_13
3130,252,11,234,33,5651,195,248,191,2856,Lodgepole Pine,Comanche Peak,_24
3223,19,10,648,69,1214,213,219,142,2614,Lodgepole Pine,Cache la Poudre,_25
2978,257,6,85,13,4795,205,244,177,5905,Lodgepole Pine,Comanche Peak,_14
2985,128,8,242,20,5104,234,235,132,5959,Lodgepole Pine,Comanche Peak,_14
2701,150,26,150,59,1635,243,229,99,1266,Lodgepole Pine,Rawah,_15
3040,47,11,150,23,4536,224,216,125,642,Lodgepole Pine,Comanche Peak,_31
2731,72,21,30,14,234,238,195,78,1342,Lodgepole Pine,Comanche Peak,_25
3140,259,15,192,49,3189,182,247,203,1566,Lodgepole Pine,Rawah,_33
2978,65,15,459,171,466,233,208,103,1050,Lodgepole Pine,Comanche Peak,_31
2815,106,10,360,31,1911,237,228,122,1230,Lodgepole Pine,Comanche Peak,_14
2940,221,19,212,101,853,194,254,192,537,Lodgepole Pine,Rawah,_15
2965,198,12,270,46,5370,216,250,167,3412,Lodgepole Pine,Comanche Peak,_31
2877,63,8,67,0,3255,227,224,131,4006,Lodgepole Pine,Comanche Peak,_25
3040,264,11,127,22,2971,193,245,191,999,Lodgepole Pine,Rawah,_34
2850,159,9,216,26,4459,230,242,143,4923,Lodgepole Pine,Comanche Peak,_31
3073,8,5,0,0,3704,214,230,153,1668,Lodgepole Pine,Comanche Peak,_25
2498,317,28,255,111,751,136,203,201,1266,Lodgepole Pine,Neota,_12
2762,114,12,228,34,2599,241,228,115,6746,Lodgepole Pine,Comanche Peak,_14
2890,234,30,450,-46,3516,155,249,218,1392,Lodgepole Pine,Rawah,_15
2868,97,10,0,0,5547,236,226,120,911,Lodgepole Pine,Comanche Peak,_25
3031,62,16,658,13,4200,232,206,102,3245,Lodgepole Pine,Comanche Peak,_31
3156,334,14,30,11,2717,186,220,173,872,Lodgepole Pine,Rawah,_25
2819,23,21,242,40,1507,202,189,117,2638,Lodgepole Pine,Rawah,_28
2896,200,22,297,139,3000,206,253,172,1321,Lodgepole Pine,Rawah,_6
2710,48,15,283,-3,825,224,206,113,234,Lodgepole Pine,Rawah,_12
3238,169,10,384,36,2704,228,244,148,1158,Lodgepole Pine,Rawah,_33
2925,58,17,67,7,510,230,201,98,1711,Lodgepole Pine,Rawah,_35
2895,4,3,404,59,2233,215,233,155,2389,Lodgepole Pine,Comanche Peak,_31
2862,68,24,150,63,175,237,185,67,1195,Lodgepole Pine,Comanche Peak,_31
3397,90,7,342,34,732,231,229,130,731,Lodgepole Pine,Cache la Poudre,_1
2526,102,14,201,22,495,242,221,105,247,Lodgepole Pine,Comanche Peak,_31
2910,306,30,120,53,752,125,208,216,1565,Lodgepole Pine,Rawah,_26
3263,122,6,175,20,5515,230,235,138,892,Lodgepole Pine,Comanche Peak,_24
2576,27,21,190,32,993,206,190,113,1061,Lodgepole Pine,Rawah,_12
2994,17,11,769,175,1200,211,216,141,2502,Lodgepole Pine,Rawah,_34
3191,308,25,295,122,4217,144,215,207,1020,Lodgepole Pine,Comanche Peak,_31
2770,68,29,162,88,1536,235,170,46,1134,Lodgepole Pine,Rawah,_35
3065,239,6,162,34,3150,210,245,173,1249,Lodgepole Pine,Rawah,_34
3128,67,7,30,2,1146,228,226,132,2227,Lodgepole Pine,Comanche Peak,_32
2763,58,15,443,45,1575,230,207,107,2886,Lodgepole Pine,Comanche Peak,_14
3023,236,5,255,0,2016,211,244,171,845,Lodgepole Pine,Rawah,_33
2883,130,8,404,63,2263,234,236,133,2716,Lodgepole Pine,Comanche Peak,_31
2656,4,15,268,14,765,200,211,147,1362,Lodgepole Pine,Comanche Peak,_31
2773,113,8,212,10,2804,234,232,129,2010,Lodgepole Pine,Comanche Peak,_14
2939,243,10,467,36,5622,201,248,185,3781,Lodgepole Pine,Comanche Peak,_31
2966,198,19,309,78,5259,211,252,169,997,Lodgepole Pine,Comanche Peak,_32
2671,334,24,108,27,1734,159,201,177,2809,Lodgepole Pine,Comanche Peak,_31
3027,114,10,42,4,2118,238,230,122,1695,Lodgepole Pine,Rawah,_34
2866,287,21,420,-17,1288,156,233,215,1484,Lodgepole Pine,Rawah,_26
2569,82,10,124,18,902,235,222,118,1482,Lodgepole Pine,Rawah,_12
2982,83,12,277,43,417,237,219,112,2060,Lodgepole Pine,Rawah,_35
2944,63,7,30,3,1895,226,226,134,467,Lodgepole Pine,Rawah,_34
2913,68,9,95,10,4719,230,221,124,1538,Lodgepole Pine,Comanche Peak,_32
2812,185,16,95,6,3738,221,249,156,3230,Lodgepole Pine,Comanche Peak,_32
2852,309,22,300,131,1271,155,220,203,2492,Lodgepole Pine,Rawah,_35
2966,336,11,309,79,2120,194,225,169,2467,Lodgepole Pine,Rawah,_34
2837,193,18,190,59,1885,215,251,164,2161,Lodgepole Pine,Rawah,_15
2990,7,8,162,13,1463,211,225,151,1604,Lodgepole Pine,Rawah,_33
2615,10,19,450,142,685,196,198,135,541,Lodgepole Pine,Rawah,_35
2935,147,8,268,15,4831,232,239,140,2638,Lodgepole Pine,Comanche Peak,_32
3107,13,8,42,1,1177,212,223,148,2192,Lodgepole Pine,Comanche Peak,_24
2677,118,12,42,9,2370,241,229,116,768,Lodgepole Pine,Rawah,_12
2801,267,39,247,155,1191,94,221,248,1504,Lodgepole Pine,Rawah,_15
3164,16,13,424,102,3911,208,213,140,916,Lodgepole Pine,Comanche Peak,_31
2885,119,27,108,47,5134,254,204,59,319,Lodgepole Pine,Comanche Peak,_32
3044,216,15,1158,200,3060,203,253,183,1195,Lodgepole Pine,Rawah,_36
2748,172,14,60,0,2166,229,246,145,900,Lodgepole Pine,Rawah,_12
2895,130,12,162,28,2888,240,233,122,2214,Lodgepole Pine,Comanche Peak,_32
2742,17,10,395,11,1221,212,219,144,1131,Lodgepole Pine,Comanche Peak,_14
3120,200,25,190,36,2673,201,252,172,1104,Lodgepole Pine,Rawah,_25
2837,25,10,360,48,1595,215,219,140,2724,Lodgepole Pine,Rawah,_35
3027,87,16,182,20,2980,242,213,97,1983,Lodgepole Pine,Rawah,_35
2684,325,17,90,30,1224,175,219,183,2093,Lodgepole Pine,Comanche Peak,_31
2772,76,10,30,1,1401,232,222,121,2227,Lodgepole Pine,Comanche Peak,_31
2631,106,4,234,53,1208,227,234,142,824,Lodgepole Pine,Comanche Peak,_31
3068,137,19,570,27,1075,246,229,104,1934,Lodgepole Pine,Rawah,_35
2959,145,14,256,30,658,239,237,125,2279,Lodgepole Pine,Rawah,_34
3018,345,11,558,36,4144,198,222,163,4373,Lodgepole Pine,Comanche Peak,_31
3067,220,16,474,60,5940,199,254,187,1706,Lodgepole Pine,Comanche Peak,_32
3011,328,20,573,242,726,167,212,183,1406,Lodgepole Pine,Rawah,_35
2866,198,12,150,28,1015,216,250,167,2285,Lodgepole Pine,Rawah,_35
2601,20,19,330,112,2075,204,197,125,624,Lodgepole Pine,Rawah,_12
3146,95,12,481,-28,1167,239,222,112,1082,Lodgepole Pine,Comanche Peak,_31
3091,135,17,513,82,2602,244,230,109,2864,Lodgepole Pine,Rawah,_35
2710,337,12,42,8,1293,193,223,169,2380,Lodgepole Pine,Rawah,_13
3186,175,11,192,16,2125,226,246,151,1761,Lodgepole Pine,Rawah,_33
3100,172,13,234,40,6068,228,246,148,2197,Lodgepole Pine,Comanche Peak,_31
2908,17,13,541,142,2325,209,213,139,618,Lodgepole Pine,Rawah,_13
2949,324,6,446,148,4803,204,233,168,5056,Lodgepole Pine,Comanche Peak,_14
2652,42,6,85,10,108,221,227,142,741,Lodgepole Pine,Rawah,_19
2935,83,8,212,5,4568,232,226,127,4010,Lodgepole Pine,Comanche Peak,_31
2955,93,20,570,159,1113,247,205,78,858,Lodgepole Pine,Comanche Peak,_31
3031,118,4,313,59,5226,226,236,145,4214,Lodgepole Pine,Comanche Peak,_31
2977,357,12,247,45,3108,201,218,155,1172,Lodgepole Pine,Rawah,_33
2980,122,17,560,36,2806,247,224,99,2429,Lodgepole Pine,Rawah,_28
2794,336,11,201,23,3157,194,225,169,2960,Lodgepole Pine,Comanche Peak,_14
2756,37,11,210,29,1908,219,215,129,1385,Lodgepole Pine,Comanche Peak,_31
3003,41,24,247,144,467,214,178,87,2831,Lodgepole Pine,Rawah,_26
2833,332,16,134,31,1492,182,218,175,2701,Lodgepole Pine,Rawah,_35
3155,174,24,170,64,3610,226,244,136,703,Lodgepole Pine,Rawah,_35
2905,65,26,350,96,853,234,178,59,648,Lodgepole Pine,Rawah,_35
2628,342,26,323,191,787,157,191,167,1361,Lodgepole Pine,Rawah,_35
2776,188,7,330,41,1758,221,245,159,2688,Lodgepole Pine,Comanche Peak,_14
2824,28,11,42,11,3300,216,215,134,2704,Lodgepole Pine,Comanche Peak,_22
2592,127,9,30,-2,3070,236,234,128,2245,Lodgepole Pine,Rawah,_22
2841,21,7,469,57,1879,215,224,146,1224,Lodgepole Pine,Rawah,_13
3006,85,15,420,-13,1650,240,213,99,1136,Lodgepole Pine,Rawah,_34
2906,133,9,192,27,3257,235,236,132,2445,Lodgepole Pine,Comanche Peak,_14
2972,303,21,240,61,5729,157,225,206,1181,Lodgepole Pine,Comanche Peak,_31
3231,179,11,604,115,2824,225,247,153,2888,Lodgepole Pine,Rawah,_35
2936,205,7,134,17,5255,216,246,166,3569,Lodgepole Pine,Comanche Peak,_31
2858,202,20,295,157,2654,207,253,174,973,Lodgepole Pine,Rawah,_6
2862,345,11,30,7,3610,198,222,163,5598,Lodgepole Pine,Comanche Peak,_22
3018,124,13,150,17,3500,241,231,117,5894,Lodgepole Pine,Comanche Peak,_31
2785,154,13,30,-9,2156,235,241,134,1057,Lodgepole Pine,Rawah,_12
2759,141,12,67,7,1626,238,236,126,2813,Lodgepole Pine,Comanche Peak,_31
2947,56,21,570,178,1758,229,191,85,2041,Lodgepole Pine,Rawah,_35
3057,22,9,319,72,2486,215,221,143,2029,Lodgepole Pine,Rawah,_34
3206,81,6,641,54,1134,229,229,134,2676,Lodgepole Pine,Cache la Poudre,_25
2982,41,19,957,184,3152,219,194,103,957,Lodgepole Pine,Rawah,_12
3108,346,10,351,42,2307,201,225,162,2542,Lodgepole Pine,Rawah,_34
2848,83,6,295,52,2522,228,230,137,3227,Lodgepole Pine,Comanche Peak,_14
2998,39,3,295,40,3863,220,232,149,1390,Lodgepole Pine,Comanche Peak,_31
2906,63,4,376,53,3928,224,231,143,3403,Lodgepole Pine,Comanche Peak,_14
3307,336,3,430,105,5210,213,235,160,1263,Lodgepole Pine,Comanche Peak,_31
2685,338,16,60,10,2201,184,216,170,2007,Lodgepole Pine,Comanche Peak,_31
2943,234,21,499,57,1486,180,253,205,1691,Lodgepole Pine,Rawah,_35
3274,13,18,759,198,800,200,201,134,2155,Lodgepole Pine,Rawah,_35
3027,164,8,646,62,5590,227,243,148,5932,Lodgepole Pine,Comanche Peak,_14
3308,240,10,886,94,997,201,249,186,2461,Lodgepole Pine,Rawah,_25
2945,71,9,90,16,4918,231,222,124,6234,Lodgepole Pine,Comanche Peak,_14
3220,144,7,234,18,2563,230,239,142,1290,Lodgepole Pine,Rawah,_25
2905,84,13,170,12,408,238,217,107,426,Lodgepole Pine,Rawah,_24
2712,45,6,342,23,1856,222,226,139,5955,Lodgepole Pine,Comanche Peak,_14
2518,107,5,360,39,553,229,234,139,3522,Lodgepole Pine,Comanche Peak,_20
2911,159,15,162,35,2981,235,242,133,1705,Lodgepole Pine,Comanche Peak,_31
3057,286,8,450,66,5810,199,240,181,4832,Lodgepole Pine,Comanche Peak,_14
2847,142,15,85,16,2850,241,235,119,2948,Lodgepole Pine,Comanche Peak,_32
2912,122,3,295,15,2285,225,237,147,2502,Lodgepole Pine,Comanche Peak,_31
2771,106,6,85,-1,2040,231,232,135,1384,Lodgepole Pine,Comanche Peak,_14
3002,55,10,306,25,4707,226,220,127,3556,Lodgepole Pine,Comanche Peak,_31
3381,354,16,402,117,2250,192,211,155,2396,Lodgepole Pine,Cache la Poudre,_35
3084,318,7,541,52,1053,202,234,171,1142,Lodgepole Pine,Cache la Poudre,_25
3148,266,12,67,20,2546,189,245,196,510,Lodgepole Pine,Rawah,_25
2859,300,14,201,-24,1454,179,233,194,1470,Lodgepole Pine,Rawah,_34
3263,283,17,902,128,641,171,239,207,2802,Lodgepole Pine,Rawah,_34
2950,46,16,272,46,4617,223,202,108,3852,Lodgepole Pine,Comanche Peak,_31
3038,331,15,67,19,1290,184,221,176,1075,Lodgepole Pine,Rawah,_25
2940,321,26,182,87,2656,143,203,195,371,Lodgepole Pine,Rawah,_35
2974,161,15,384,62,3419,234,242,135,1191,Lodgepole Pine,Comanche Peak,_14
2969,117,1,42,0,2461,220,237,153,1654,Lodgepole Pine,Comanche Peak,_31
2603,241,23,60,24,1719,171,252,212,849,Lodgepole Pine,Rawah,_5
2799,73,25,127,28,3197,239,183,59,1532,Lodgepole Pine,Rawah,_12
3045,211,10,426,49,2419,212,250,173,1284,Lodgepole Pine,Rawah,_34
2718,50,16,395,-29,1448,225,202,106,1905,Lodgepole Pine,Comanche Peak,_32
2779,11,15,0,0,2947,203,209,141,313,Lodgepole Pine,Rawah,_35
3089,337,6,485,35,2858,207,231,164,1762,Lodgepole Pine,Rawah,_34
2722,96,9,0,0,1854,235,227,123,1050,Lodgepole Pine,Comanche Peak,_22
2908,260,36,382,218,2089,111,231,244,1261,Lodgepole Pine,Rawah,_15
3164,196,16,420,133,2190,214,252,167,1801,Lodgepole Pine,Rawah,_35
3017,267,5,532,102,2673,207,242,173,1630,Lodgepole Pine,Rawah,_34
2771,111,8,124,28,2845,234,231,129,5758,Lodgepole Pine,Comanche Peak,_14
3044,97,18,531,141,4220,246,211,88,4750,Lodgepole Pine,Comanche Peak,_31
2783,74,10,134,28,2932,232,222,122,5810,Lodgepole Pine,Comanche Peak,_14
2782,137,16,67,18,3151,243,233,114,5001,Lodgepole Pine,Comanche Peak,_31
2778,81,6,0,0,3113,228,230,136,6349,Lodgepole Pine,Comanche Peak,_22
3266,153,19,424,64,2704,239,237,120,1167,Lodgepole Pine,Rawah,_35
2773,39,19,618,94,2671,217,195,106,1725,Lodgepole Pine,Rawah,_34
2692,338,5,30,4,1749,209,233,162,3819,Lodgepole Pine,Comanche Peak,_25
3027,187,11,725,55,5707,221,248,159,6454,Lodgepole Pine,Comanche Peak,_14
2698,169,5,350,10,569,224,242,153,859,Lodgepole Pine,Rawah,_36
2567,12,19,201,82,1065,196,197,133,1486,Lodgepole Pine,Rawah,_12
3239,246,6,454,62,2999,207,245,176,959,Lodgepole Pine,Rawah,_34
2832,2,22,376,65,853,183,192,140,750,Lodgepole Pine,Rawah,_33
2534,322,11,0,0,85,192,229,177,1690,Lodgepole Pine,Comanche Peak,_18
2744,226,20,180,49,1498,187,254,198,1245,Lodgepole Pine,Rawah,_35
2692,65,7,120,13,1484,227,226,134,3479,Lodgepole Pine,Comanche Peak,_14
3079,213,16,150,3,1687,204,253,181,700,Lodgepole Pine,Rawah,_33
3076,321,3,30,5,1832,212,236,163,437,Lodgepole Pine,Rawah,_25
3083,190,4,201,27,2974,220,243,159,1579,Lodgepole Pine,Rawah,_34
2886,87,9,485,73,3435,234,225,123,2906,Lodgepole Pine,Comanche Peak,_14
2690,103,11,30,-6,1664,238,226,118,1430,Lodgepole Pine,Rawah,_13
3118,17,6,256,27,2486,215,228,150,1050,Lodgepole Pine,Comanche Peak,_31
